,Unnamed: 0,id,thread_title,reply_split,classification
10734,10734,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,Topsheet is Regalis red is supposed to be softer than that of Ragalis blue.,-1
10735,10735,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,"In which case, should I be lucky enough, I'd be interested in either a ""red-red"" or a ""black-blue""!",-1
10736,10736,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,I could probably offer more comparisons with the black-blue.Good to know that it isn't tacky.,-1
10737,10737,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,The regalis red sounds very interesting maybe an evolution competitor?,-1
10738,10738,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,?Sent from my iPhone using Tapatalk,-1
10739,10739,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,These are made in japan and are reported to be closer to Stiga Airoc and Joola Samba 19/27 than anything made in Germany (like Bluefire or Evolution).,-1
10740,10740,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,"Alex, I'm interested in trying either of those, but how much would shipping be to Tassie?",-1
10741,10741,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,"Hey guys, sorry I didn't get to this earlier...I've been a little swamped lately.",-1
10742,10742,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,"I've decided on he following reviewers:leatherback: Regalis blue max redRebornTTEvnglist: Regalis blue max blackso_devo: Regalis red max blackJapsican: Regalis blue max blackElvis56: Regalis red max redAs I mentioned before, these chosen are because I feel these people are in best position to do a good review based on what they're using and review/feedback they've posted here in the past.... it's not a favourites choice, so please don't be offended if you didn't get picked.",-1
10743,10743,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,"I'm sure there will be other rubbers in future, so you'll have another chance next time.",-1
10744,10744,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,"For those people chosen above, please PM me your shipping details.",-1
10745,10745,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,"I'm happy to cover the shipping cost, unless you want to order something from OOAK shop anyway, in which case I'll include it (but please don't feel pressure to do so  ).I have tried both these rubbers briefly myself a few days ago, and although I don't wish to influence your reviews, I can confirm they are definitely high spin 'tensor style' (Japanese) rubbers, as indicated in the description, but they feel a little different from the German Tensors.",-1
10746,10746,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,"Three of the rubbers have been sent out for review (coincidently they were all Regalis blue  ), so hopefully we'll have some reviews of the soon.",-1
10747,10747,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,I'd bet I'll receive mine first,-1
10748,10748,5f6c29224272aba9ab77576f,Forum Rubber Testing - TSP Regalis Red & Blue,"Looking forward to testing mine, the opportunity is much appreciated!",-1
10749,10749,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"The rubber will shrink when you remove from current blade, so you will have to find a way to stretch it back to size on new blade.",-1
10750,10750,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,I've done this with rasant using some clamps with cardboard protecting the rubber to hold it while the glue dries.,-1
10751,10751,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"But once its back in shape, it should play as normal.",-1
10752,10752,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Just take a lot o care not to damage the rubber or compress it too much when clamping it.,-1
10753,10753,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,You want the least pressure you can apply to hold it in the place you need.,-1
10754,10754,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"That does mean compressing the rubber somewhat, but it will spring back to shape when gluing is dry.",-1
10755,10755,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,I just wouldn't over-compress it.,-1
10756,10756,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Fascinating I never would have thought to use clamps... How much did you stretch your rubber with the clamps - i.e.,-1
10757,10757,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,just so that the rubber is fairly taut?,-1
10758,10758,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"Did you simply clamp one edge down, stretch another edge and clamp it down, and so on until you have 4 or 5 clamps surrounding the blade?Thanks for the ingenious recommendation!",-1
10759,10759,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,I believe I just stretched it enough to re-fit the blade.,-1
10760,10760,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"I replied to your PM, but for others benefit I only used 3 clamps, ensuring the rubber held down well and level with the blade at each clamp point.",-1
10761,10761,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,4 or 5 clamps might be better if you can fit them to the blade.,-1
10762,10762,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Just ensure the clamp doesn't bite into the rubber by using some cardboard in between it and the rubber.,-1
10763,10763,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"I believe I glued it wet and let it dry in the clamps, but I'm not sure if this is necessary.",-1
10764,10764,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,I found it easier to re-position the rubber to the blade doing it this way though.,-1
10765,10765,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Let's know how it goes.,-1
10766,10766,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"Very interesting indeed - I didn't realize there'd be any problem of any sort regluing sheets, tensor or not.",-1
10767,10767,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"Maybe the sheet shrinks over time, whether it's on the blade or not, since it's losing it's ""tuning"".",-1
10768,10768,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,I've had my sheet of Rasant on and off the blade at a least a couple of times.. but I've not seen any shrinkage.,-1
10769,10769,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Maybe because I - ahem - take the sheet off the blade to Falco it.,-1
10770,10770,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,It's getting to be a year old by now.,-1
10771,10771,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Iskandar,-1
10772,10772,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Interesting that your sheet has not shrunk Isk.,-1
10773,10773,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"When I removed my sheet (it was a while ago now, so I don't recall why I even did), it shrunk in a big way.",-1
10774,10774,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,The size was probably such that without stretching there was close to a 1cm gap all around.,-1
10775,10775,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,That's a huge gap!,-1
10776,10776,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,The Falco expands the rubber so perhaps that's why I haven't seen the shrinkage.,-1
10777,10777,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,I do have one sheet of Yinhe 9000 I use on the backhand that HAS shrunk quite a bit.,-1
10778,10778,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"My estimates of how old my rubber is are way off - I THOUGHT the Rasant was something like 4 months old, until I checked my old email messages from Tabletennis11 when I placed the order - they were from last March!",-1
10779,10779,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"I wonder how old some of the other stuff is by now - there's a sheet of Big Dipper I've been using for a while, too.",-1
10780,10780,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"Well, I did just buy a sheet of H3 (been curious about it for a long time) and a sheet of Rasant Turbo I bought at the WTTC, maybe it's time to get them out!Iskandar",-1
10781,10781,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"I have the impression that some rubbers even shrink a little while they are attached on the blade...When taking a tensor off a blade it shrinks indeed, but if you use rubber cement to re-glue it, it will be more or less back to size.",-1
10782,10782,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,If you use couple of layers of a booster it will become larger than the original state.I assume stretching the rubber will change some characteristics.,-1
10783,10783,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"It may have Pipsy, but I didn't notice anything.",-1
10784,10784,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Given I only use water glues I had no choice but to stretch it back.,-1
10785,10785,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"Thanks, I'll check..",-1
10786,10786,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"I just did buy a sheet of Rasant Turbo at the WTTC exhibition hall, though..Iskandar",-1
10787,10787,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Now I've got a shrunk rubber that I'd like to return to size.,-1
10788,10788,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,How do I apply booster.,-1
10789,10789,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"A bottle of Falco appears quite expensive, nearly the cost of a tensor rubber, is it worth it?",-1
10790,10790,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Any cheaper booster options?,-1
10791,10791,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Baby oil or paraffin?,-1
10792,10792,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,How much and how do you apply it?,-1
10793,10793,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"I've been using Falco Long booster when migrating some rubbers to slightly bigger or different-shaped blades – haven't really wanted to use it on my regular setup, although I did for one backhand rubber when it shrank after removal.",-1
10794,10794,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"I assume it's the same process for paraffin or baby oil – use a brush that is perhaps 2-3 cm wide, apply a more or less even coat to the sponge, not sparingly but not so liberally that it starts to run off.",-1
10795,10795,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"Leave for a day or so before applying more (you may not need a second application if the rubber needs to expand only a small amount), then let the rubber dome and un-dome over a period of about a week.",-1
10796,10796,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"Do a search, you'll find all sorts of stuff being recommended - baby oil, olive oil, etc.",-1
10797,10797,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"and lots of people arguing about how effective they are and how some of them ruin the rubber, etc.",-1
10798,10798,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"I'd say if you want to try these, do it on cheap rubber, not a Tensor.",-1
10799,10799,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"If it works on the cheap rubber, then try it on the Tensor.",-1
10800,10800,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"Since I'm more of a ""what the heck does it do"" type person, I have no less than FOUR types of no-VOC booster I've bought over the years.",-1
10801,10801,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"I've got Falco (fairly expensive), Haifu Seamoon (quite expensive, too), DingJi (about the same as Seamoon, maybe a little cheaper) and Tuttle (cheap).",-1
10802,10802,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"Can't find the Tuttle anywhere anymore, though - Eacheng seems completely out of glue!",-1
10803,10803,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Weird.,-1
10804,10804,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"Anyhow here's one I haven't tried, but it's cheap:http://www.ebay.com/itm/WENDY-SPORT-TAB ... 1221773811I've been meaning to buy some myself but got sidetracked, besides, I've got too much booster lying around already.",-1
10805,10805,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"Considering the price, I'd say go for it (USD10.50 including shipping).",-1
10806,10806,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,Hmmmm..,-1
10807,10807,5f6c29324272aba9ab775779,Can I re-glue a tensor rubber and have it perform as normal?,"I checked the place I bought Seamoon and Dingji from, they're out of those but they have Dianchi.",-1
