,id,thread_title,reply_split,classification,reply_sub,reply_words,entity,entity_locs,spin,speed,hardness,tackiness,weight,control,throw angle,durability,blocking,looping,throw,specific_aspects_cnt,g_comparative_word_begin_idx,g_comparative,g_comparative_words,comparative_word_begin_idx,comparative,comparative_words,comparative_aspects
6459,5f6c367e220a4650ffffdd0c,Elite Ultima vs Nanocannon,"Elite is NOT fast when compared to Nano, Bryce, Tenergy, or even Venus.",comparative,"Elite is NOT fast when compared to Nano, Butterfly-Bryce, Butterfly-Tenergy, or even Galaxy-Venus.","['Elite', 'is', 'NOT', 'fast', 'when', 'compared', 'to', 'Nano', ',', 'Butterfly-Bryce', ',', 'Butterfly-Tenergy', ',', 'or', 'even', 'Galaxy-Venus', '.']","['Butterfly-Bryce', 'Butterfly-Tenergy', 'Galaxy-Venus']","[42, 60, 88]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],[],[],[],[],[],[]
6473,5f6c368b220a4650ffffdd15,Inspirit Quattro vs Tenergy,It much lighter than the usual IQ and has built in speed glue effect.,comparative,It much lighter than the usual IQ and has built in speed glue effect.,"['It', 'much', 'lighter', 'than', 'the', 'usual', 'IQ', 'and', 'has', 'built', 'in', 'speed', 'glue', 'effect', '.']",[],[],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],[],[],[],[],[],[]
6482,5f6c368b220a4650ffffdd15,Inspirit Quattro vs Tenergy,which are better that tensioned rubbers ... which have light glue effect and may avoid multiple layers of glue but still need glue.,comparative,which are better that tensioned rubbers ... which have light glue effect and may avoid multiple layers of glue but still need glue.,"['which', 'are', 'better', 'that', 'tensioned', 'rubbers', '...', 'which', 'have', 'light', 'glue', 'effect', 'and', 'may', 'avoid', 'multiple', 'layers', 'of', 'glue', 'but', 'still', 'need', 'glue', '.']",[],[],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[10],['greater'],['better'],[],[],[],[]
6504,5f6c36a1220a4650ffffdd24,Optimum MP vs Mendo MP speed?,I agree that Optimum MP is faster.,comparative,I agree that Stiga-Optimum-MP is faster.,"['I', 'agree', 'that', 'Stiga-Optimum-MP', 'is', 'faster', '.']",['Stiga-Optimum-MP'],[13],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],[],[],[33],['greater'],['faster'],['speed']
6506,5f6c36a1220a4650ffffdd24,Optimum MP vs Mendo MP speed?,"I reckon the topsheets are almost identical, but the mendo mp sponge was a bit softer.",comparative,"I reckon the topsheets are almost identical, but the Stiga-Mendo-MP sponge was a bit softer.","['I', 'reckon', 'the', 'topsheets', 'are', 'almost', 'identical', ',', 'but', 'the', 'Stiga-Mendo-MP', 'sponge', 'was', 'a', 'bit', 'softer', '.']",['Stiga-Mendo-MP'],[54],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],[],[],[85],['less'],['softer'],['hardness']
6564,5f6c36f1220a4650ffffdd58,juic 999 elite nano/999 elite nano tuned vs h3 classic or 19,"The H3 would probably have a higher top-speed, but you need to put a lot more effort into it to generate it, unless you really pour on the glue.",comparative,"The DHS-Hurricane-3 would probably have a higher top-speed, but you need to put a lot more effort into it to generate it, unless you really pour on the glue.","['The', 'DHS-Hurricane-3', 'would', 'probably', 'have', 'a', 'higher', 'top-speed', ',', 'but', 'you', 'need', 'to', 'put', 'a', 'lot', 'more', 'effort', 'into', 'it', 'to', 'generate', 'it', ',', 'unless', 'you', 'really', 'pour', 'on', 'the', 'glue', '.']",['DHS-Hurricane-3'],[4],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[111, 73]","['less', 'greater']","['less', 'more']",[42],['greater'],['higher'],['throw angle']
6591,5f6c3710220a4650ffffdd69,999 Elite vs Neos Tacky,"Sorry, haven't really tried the Neos Tacky to compare... From the descriptions and reviews they do sound at least a little similar though...",comparative,"Sorry, haven't really tried the Stiga-Neos-Tacky to compare... From the descriptions and reviews they do sound at least a little similar though...","['Sorry', ',', 'have', ""n't"", 'really', 'tried', 'the', 'Stiga-Neos-Tacky', 'to', 'compare', '...', 'From', 'the', 'descriptions', 'and', 'reviews', 'they', 'do', 'sound', 'at', 'least', 'a', 'little', 'similar', 'though', '...']",['Stiga-Neos-Tacky'],[34],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[108, 123]","['less', 'equal']","['least', 'similar']",[],[],[],[]
6602,5f6c3764220a4650ffffdd9b,Coppa Silver vs. Plasma 430,"The silver is much softer than Plasma, and is has gretat tensor effect.",comparative,"The silver is much softer than Plasma, and is has gretat Tensor-rubbers effect.","['The', 'silver', 'is', 'much', 'softer', 'than', 'Plasma', ',', 'and', 'is', 'has', 'gretat', 'Tensor-rubbers', 'effect', '.']",['Tensor-rubbers'],[58],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],[],[],[19],['less'],['softer'],['hardness']
6608,5f6c3766220a4650ffffdd9c,Donic Coppa vs Nittaku JOW,I think Coppa is significantly lighter.,comparative,I think Donic-Coppa is significantly lighter.,"['I', 'think', 'Donic-Coppa', 'is', 'significantly', 'lighter', '.']",['Donic-Coppa'],[8],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],[],[],[],[],[],[]
6624,5f6c3766220a4650ffffdd9c,Donic Coppa vs Nittaku JOW,JO is lighter despite having a harder sponge.,comparative,JO is lighter despite having a harder sponge.,"['JO', 'is', 'lighter', 'despite', 'having', 'a', 'harder', 'sponge', '.']",[],[],0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,[],[],[],[31],['greater'],['harder'],['hardness']
6625,5f6c3766220a4650ffffdd9c,Donic Coppa vs Nittaku JOW,This is due to it having a thinner topsheet than the Coppa.,comparative,This is due to it having a thinner topsheet than the Donic-Coppa.,"['This', 'is', 'due', 'to', 'it', 'having', 'a', 'thinner', 'topsheet', 'than', 'the', 'Donic-Coppa', '.']",['Donic-Coppa'],[53],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[]
6628,5f6c3766220a4650ffffdd9c,Donic Coppa vs Nittaku JOW,Comparing Coppa to JO is a bit like comparing Sriver EL to Sriver L ...... its a bit slower and softer and is better for over the table pushes than JO but JO has better speed and punch and is very good for BH loop.,comparative,Comparing Donic-Coppa to JO is a bit like comparing Butterfly-Sriver-EL to Butterfly-Sriver-L ...... its a bit slower and softer and is better for over the table pushes than JO but JO has better speed and punch and is very good for BH loop.,"['Comparing', 'Donic-Coppa', 'to', 'JO', 'is', 'a', 'bit', 'like', 'comparing', 'Butterfly-Sriver-EL', 'to', 'Butterfly-Sriver-L', '......', 'its', 'a', 'bit', 'slower', 'and', 'softer', 'and', 'is', 'better', 'for', 'over', 'the', 'table', 'pushes', 'than', 'JO', 'but', 'JO', 'has', 'better', 'speed', 'and', 'punch', 'and', 'is', 'very', 'good', 'for', 'BH', 'loop', '.']","['Donic-Coppa', 'Butterfly-Sriver-EL', 'Butterfly-Sriver-L']","[10, 52, 75]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"[86, 197, 110]","['less', 'greater', 'greater']","['low', 'good for', 'better']","[111, 122]","['less', 'less']","['slower', 'softer']","['speed', 'hardness']"
6630,5f6c3766220a4650ffffdd9c,Donic Coppa vs Nittaku JOW,Coppa comes in more like 43g cut sheet (red or black) and has a slightly higher arc than JO.,comparative,Donic-Coppa comes in more like 43g cut sheet (red or black) and has a slightly higher arc than JO.,"['Donic-Coppa', 'comes', 'in', 'more', 'like', '43g', 'cut', 'sheet', '(', 'red', 'or', 'black', ')', 'and', 'has', 'a', 'slightly', 'higher', 'arc', 'than', 'JO', '.']",['Donic-Coppa'],[0],0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,"[48, 15]","['less', 'greater']","['lack', 'more']",[79],['greater'],['higher'],['throw angle']
6632,5f6c377f220a4650ffffddaa,"Kokutaku 868 China soft 1,5 (30-35°) vs Tackiness C",The 868 topsheet is a lot harder and thicker.,comparative,The 868 topsheet is a lot harder and thicker.,"['The', '868', 'topsheet', 'is', 'a', 'lot', 'harder', 'and', 'thicker', '.']",[],[],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[37],['greater'],['thicker'],[26],['greater'],['harder'],['hardness']
6633,5f6c377f220a4650ffffddaa,"Kokutaku 868 China soft 1,5 (30-35°) vs Tackiness C",The sponge is a bit harder than the tackiness chop sponge.,comparative,The sponge is a bit harder than the tackiness chop sponge.,"['The', 'sponge', 'is', 'a', 'bit', 'harder', 'than', 'the', 'tackiness', 'chop', 'sponge', '.']",[],[],0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,[],[],[],[20],['greater'],['harder'],['hardness']
6647,5f6c3784220a4650ffffddac,XT vs Geospin Tacky vs Lightening,"LKT XT is 2.67 times cheaper than Sriver EL, and 4.67 times cheaper than the Cermet.",comparative,"LKT XT is 2.67 times cheaper than Butterfly-Sriver-EL, and 4.67 times cheaper than the Butterfly-Cermet.","['LKT', 'XT', 'is', '2.67', 'times', 'cheaper', 'than', 'Butterfly-Sriver-EL', ',', 'and', '4.67', 'times', 'cheaper', 'than', 'the', 'Butterfly-Cermet', '.']","['Butterfly-Sriver-EL', 'Butterfly-Cermet']","[34, 88]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[]
6655,5f6c3784220a4650ffffddac,XT vs Geospin Tacky vs Lightening,"I like the Geospin/H3 more than the XT, maybe because it's tackier IMHO.",comparative,"I like the Geospin/DHS-Hurricane-3 more than the XT, maybe because it's tackier IMHO.","['I', 'like', 'the', 'Geospin/DHS-Hurricane-3', 'more', 'than', 'the', 'XT', ',', 'maybe', 'because', 'it', ""'s"", 'tackier', 'IMHO', '.']",[],[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[22],['greater'],['more'],[72],['greater'],['tackier'],['tackiness']
6657,5f6c3784220a4650ffffddac,XT vs Geospin Tacky vs Lightening,"As for the differences, IMHO, H3 and Geospin are closer to each other than XT.",comparative,"As for the differences, IMHO, DHS-Hurricane-3 and Geospin are closer to each other than XT.","['As', 'for', 'the', 'differences', ',', 'IMHO', ',', 'DHS-Hurricane-3', 'and', 'Geospin', 'are', 'closer', 'to', 'each', 'other', 'than', 'XT', '.']",['DHS-Hurricane-3'],[32],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[49],['equal'],['closer to'],[],[],[],[]
6658,5f6c3784220a4650ffffddac,XT vs Geospin Tacky vs Lightening,I guess XT is somewhat faster than the two forementioned.,comparative,I guess XT is somewhat faster than the two forementioned.,"['I', 'guess', 'XT', 'is', 'somewhat', 'faster', 'than', 'the', 'two', 'forementioned', '.']",[],[],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],[],[],[23],['greater'],['faster'],['speed']
6665,5f6c3784220a4650ffffddac,XT vs Geospin Tacky vs Lightening,"If you like real Chinese-tackiness, 2-sided XT may not be the best as the red one is a bit less tacky than the black (I had the red one as FH).",comparative,"If you like real Chinese-tackiness, 2-sided XT may not be the best as the red one is a bit less tacky than the black (I had the red one as FH).","['If', 'you', 'like', 'real', 'Chinese-tackiness', ',', '2-sided', 'XT', 'may', 'not', 'be', 'the', 'best', 'as', 'the', 'red', 'one', 'is', 'a', 'bit', 'less', 'tacky', 'than', 'the', 'black', '(', 'I', 'had', 'the', 'red', 'one', 'as', 'FH', ')', '.']",[],[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[112, 91, 62]","['less', 'less', 'greater']","['lack', 'less', 'best']",[],[],[],[]
6669,5f6c3784220a4650ffffddac,XT vs Geospin Tacky vs Lightening,"Geospin may be slower than XT, and perhaps Lightening is the same.",comparative,"Geospin may be slower than XT, and perhaps Lightening is the same.","['Geospin', 'may', 'be', 'slower', 'than', 'XT', ',', 'and', 'perhaps', 'Lightening', 'is', 'the', 'same', '.']",[],[],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"[16, 61]","['less', 'equal']","['low', 'same']",[15],['less'],['slower'],['speed']
6676,5f6c3784220a4650ffffddac,XT vs Geospin Tacky vs Lightening,I did see improvement on speed for both rubbers.,comparative,I did see improvement on speed for both rubbers.,"['I', 'did', 'see', 'improvement', 'on', 'speed', 'for', 'both', 'rubbers', '.']",[],[],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],[],[],[],[],[],[]
6690,5f6c3784220a4650ffffddac,XT vs Geospin Tacky vs Lightening,"Speed-wise personally I cannot give you comparison as I do not own Lightening or Geospin to test, but as I heard players saying that both of these are a tad slower than the XT, I meant Geo and Lightening could roughly be the same.",comparative,"Speed-wise personally I cannot give you comparison as I do not own Lightening or Geospin to test, but as I heard players saying that both of these are a tad slower than the XT, I meant Geo and Lightening could roughly be the same.","['Speed-wise', 'personally', 'I', 'can', 'not', 'give', 'you', 'comparison', 'as', 'I', 'do', 'not', 'own', 'Lightening', 'or', 'Geospin', 'to', 'test', ',', 'but', 'as', 'I', 'heard', 'players', 'saying', 'that', 'both', 'of', 'these', 'are', 'a', 'tad', 'slower', 'than', 'the', 'XT', ',', 'I', 'meant', 'Geo', 'and', 'Lightening', 'could', 'roughly', 'be', 'the', 'same', '.']",[],[],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"[158, 225]","['less', 'equal']","['low', 'same']",[157],['less'],['slower'],['speed']
6703,5f6c3784220a4650ffffddac,XT vs Geospin Tacky vs Lightening,So far: Geo Spin Tacky & H3 is similar and tackier than XT.,comparative,So far: Geo Spin Tacky & DHS-Hurricane-3 is similar and tackier than XT.,"['So', 'far', ':', 'Geo', 'Spin', 'Tacky', '&', 'DHS-Hurricane-3', 'is', 'similar', 'and', 'tackier', 'than', 'XT', '.']",['DHS-Hurricane-3'],[26],1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,[31],['equal'],['similar'],[56],['greater'],['tackier'],['tackiness']
6706,5f6c3784220a4650ffffddac,XT vs Geospin Tacky vs Lightening,The only difference is that H3 is a little faster than Geospin Tacky IMO.,comparative,The only difference is that DHS-Hurricane-3 is a little faster than Geospin Tacky IMO.,"['The', 'only', 'difference', 'is', 'that', 'DHS-Hurricane-3', 'is', 'a', 'little', 'faster', 'than', 'Geospin', 'Tacky', 'IMO', '.']",['DHS-Hurricane-3'],[28],0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,[],[],[],[56],['greater'],['faster'],['speed']
6711,5f6c3784220a4650ffffddac,XT vs Geospin Tacky vs Lightening,Yes the XT and XP weight as very similar.,comparative,Yes the XT and XP weight as very similar.,"['Yes', 'the', 'XT', 'and', 'XP', 'weight', 'as', 'very', 'similar', '.']",[],[],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[33],['equal'],['similar'],[],[],[],[]
6712,5f6c3784220a4650ffffddac,XT vs Geospin Tacky vs Lightening,the Lightening is also similar.,comparative,the Lightening is also similar.,"['the', 'Lightening', 'is', 'also', 'similar', '.']",[],[],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[23],['equal'],['similar'],[],[],[],[]
6715,5f6c3787220a4650ffffddae,Juic Couga vs Juic Driva Smash Ultima,DSU is about 4 degrees softer.,comparative,DSU is about 4 degrees softer.,"['DSU', 'is', 'about', '4', 'degrees', 'softer', '.']",[],[],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],[],[],[23],['less'],['softer'],['hardness']
6716,5f6c3787220a4650ffffddae,Juic Couga vs Juic Driva Smash Ultima,"If Couga is Bryce speed (it's actually slightly faster), DSU is Sriver FX speed (though I think it's slightly slower; softer too).",comparative,"If Couga is Butterfly-Bryce-Speed (it's actually slightly faster), DSU is Butterfly-Sriver-FX speed (though I think it's slightly slower; softer too).","['If', 'Couga', 'is', 'Butterfly-Bryce-Speed', '(', 'it', ""'s"", 'actually', 'slightly', 'faster', ')', ',', 'DSU', 'is', 'Butterfly-Sriver-FX', 'speed', '(', 'though', 'I', 'think', 'it', ""'s"", 'slightly', 'slower', ';', 'softer', 'too', ')', '.']","['Butterfly-Bryce-Speed', 'Butterfly-Sriver-FX']","[12, 78]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,[111],['less'],['low'],"[130, 58, 138]","['less', 'greater', 'less']","['slower', 'faster', 'softer']","['speed', 'speed', 'hardness']"
6719,5f6c3787220a4650ffffddae,Juic Couga vs Juic Driva Smash Ultima,"DSU is one of the most controlable rubbers I've come across.It is a bit slower than Couga,slightly softer.It has more pronounced curve in the air.Outstanding block,counter and smash performance.The lightest rubber so far.",comparative,"DSU is one of the most controlable rubbers I've come across.It is a bit slower than Couga,slightly softer.It has more pronounced curve in the air.Outstanding block,counter and smash performance.The lightest rubber so far.","['DSU', 'is', 'one', 'of', 'the', 'most', 'controlable', 'rubbers', 'I', ""'ve"", 'come', 'across.It', 'is', 'a', 'bit', 'slower', 'than', 'Couga', ',', 'slightly', 'softer.It', 'has', 'more', 'pronounced', 'curve', 'in', 'the', 'air.Outstanding', 'block', ',', 'counter', 'and', 'smash', 'performance.The', 'lightest', 'rubber', 'so', 'far', '.']",[],[],0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,"[73, 113]","['less', 'greater']","['low', 'more']","[72, 99, 198]","['less', 'less', 'less']","['slower', 'softer', 'lightest']","['speed', 'hardness', 'weight']"
6720,5f6c3787220a4650ffffddae,Juic Couga vs Juic Driva Smash Ultima,"(38gr Couga-44gr) Since it's slower, it is a bit spinier on slower shots.On loop drives and fast loops I feel Couga is spinier, but in general they are in the same spin category.Both have very grippy tops.With spinmax they become rather tacky....and here's something off topic: I noticed that spinmax affects all my japanese rubbers and makes them kind a tacky, but this is not the case with my euro ones.",comparative,"(38gr Couga-44gr) Since it's slower, it is a bit spinier on slower shots.On loop drives and fast loops I feel Couga is spinier, but in general they are in the same spin category.Both have very grippy tops.With spinmax they become rather tacky....and here's something off topic: I noticed that spinmax affects all my japanese rubbers and makes them kind a tacky, but this is not the case with my euro ones.","['(', '38gr', 'Couga-44gr', ')', 'Since', 'it', ""'s"", 'slower', ',', 'it', 'is', 'a', 'bit', 'spinier', 'on', 'slower', 'shots.On', 'loop', 'drives', 'and', 'fast', 'loops', 'I', 'feel', 'Couga', 'is', 'spinier', ',', 'but', 'in', 'general', 'they', 'are', 'in', 'the', 'same', 'spin', 'category.Both', 'have', 'very', 'grippy', 'tops.With', 'spinmax', 'they', 'become', 'rather', 'tacky', '....', 'and', 'here', ""'s"", 'something', 'off', 'topic', ':', 'I', 'noticed', 'that', 'spinmax', 'affects', 'all', 'my', 'japanese', 'rubbers', 'and', 'makes', 'them', 'kind', 'a', 'tacky', ',', 'but', 'this', 'is', 'not', 'the', 'case', 'with', 'my', 'euro', 'ones', '.']",[],[],0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"[30, 159]","['less', 'equal']","['low', 'same']","[49, 29]","['greater', 'less']","['spinier', 'slower']","['spin', 'speed']"
6739,5f6c3803220a4650ffffddfc,Donic Coppa JO Silver vs Mark V 30deg,"It was okay, but I prefer fast Japanese rubbers to it.",comparative,"It was okay, but I prefer fast Japanese rubbers to it.","['It', 'was', 'okay', ',', 'but', 'I', 'prefer', 'fast', 'Japanese', 'rubbers', 'to', 'it', '.']",[],[],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[19],['greater'],['prefer'],[],[],[],[]
6740,5f6c3803220a4650ffffddfc,Donic Coppa JO Silver vs Mark V 30deg,It just couldn't generate as much spin as them.,comparative,It just couldn't generate as much spin as them.,"['It', 'just', 'could', ""n't"", 'generate', 'as', 'much', 'spin', 'as', 'them', '.']",[],[],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],[],[],[],[],[],[]
6743,5f6c380b220a4650ffffde01,LKT XP/XT vs Sriver L,"I am using LKT Pro XT at the moment, (I prefer tacky rubbers and maintain the tackiness with Spinmax) and it is very light compared to Globe999nat for example...",comparative,"I am using LKT Pro XT at the moment, (I prefer tacky rubbers and maintain the tackiness with Spinmax) and it is very light compared to Globe999nat for example...","['I', 'am', 'using', 'LKT', 'Pro', 'XT', 'at', 'the', 'moment', ',', '(', 'I', 'prefer', 'tacky', 'rubbers', 'and', 'maintain', 'the', 'tackiness', 'with', 'Spinmax', ')', 'and', 'it', 'is', 'very', 'light', 'compared', 'to', 'Globe999nat', 'for', 'example', '...']",[],[],0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,[40],['greater'],['prefer'],[],[],[],[]
