thread_title,URL,author,num_reply
wang hao shoes in wttc +?,wang-hao-shoes-in-wttc_topic38643.html,mayuki24,
Effects of sponge hardness and thickness on throw,effects-of-sponge-hardness-and-thickness-on-throw_topic38658.html,sweetstrike,
Double Fish 1615,double-fish-1615_topic38660.html,bangkokchopper,
Good FH rubbers from Friendship/729?,good-fh-rubbers-from-friendship-729_topic38657.html,mmerkel,
Need info about this rare blade,need-info-about-this-rare-blade_topic37395.html,EZRO,
Yinhe W1 fake?,yinhe-w1-fake_topic38652.html,Imago,
Medium pips - including Globe 888,medium-pips-including-globe-888_topic38504.html,scdit46,
Joola mc1 blade looking for rubbers,joola-mc1-blade-looking-for-rubbers_topic38669.html,loboestep,
My New Toy,my-new-toy_topic38630.html,johanwhite,
Equipment & the cold,equipment-the-cold_topic38636.html,Thomasson,
size of sweet spot,size-of-sweet-spot_topic38654.html,Smokin_Gunz,
DR Nebauer Titan,dr-nebauer-titan_topic38651.html,jpenmaster,
Hexer vs xiom vega pro,hexer-vs-xiom-vega-pro_topic38539.html,debraj,
New Rubbers Help,new-rubbers-help_topic38623.html,chris.b40,
TBS vs TBZLF,tbs-vs-tbzlf_topic38622.html,cntcasey,
Please help me to identify this weird Haifu Whale,please-help-me-to-identify-this-weird-haifu-whale_topic38605.html,Ndragon88,
Tenergy 05 with Yuki,tenergy-05-with-yuki_topic38616.html,johnny89atc,
Nittaku Kasumi Basic,nittaku-kasumi-basic_topic37876.html,arg0,
hardness of grip s,hardness-of-grip-s_topic38608.html,ma,
Best allaround looping blade of all time?,best-allaround-looping-blade-of-all-time_topic38545.html,dmras,
"Lightweight, medium hard rubber needed",lightweight-medium-hard-rubber-needed_topic38586.html,garwor,
Review for Darker Speed 90 Blade,review-for-darker-speed-90-blade_topic19453.html,hookumsnivy,
adiddas rubber,adiddas-rubber_topic38607.html,xake,
DHS Dipper,dhs-dipper_topic38430.html,tuco,
Dawei Inspirit comparison,dawei-inspirit-comparison_topic38591.html,PongPong,
Blades- Stiga versus the rest,blades-stiga-versus-the-rest_topic38595.html,Kolev,
Best allaround blade of all time?,best-allaround-blade-of-all-time_topic38494.html,Re1Mu2R3,
Inspirit Quattro Ultralight,inspirit-quattro-ultralight_topic20701.html,tt_maniac,
A Friend of Mine Needs Help,a-friend-of-mine-needs-help_topic38567.html,TheRobot99,
replacement for donic persson power speed,replacement-for-donic-persson-power-speed_topic38585.html,patrick1v,
which blade is better than Butterfly chinese real,which-blade-is-better-than-butterfly-chinese-real_topic38576.html,DeIgado,
"TS, TX, TC and TP",ts-tx-tc-and-tp_topic38401.html,Stavros,
LF: Cheap(er) alternative to Vega Pro/Asia,lf-cheaper-alternative-to-vega-pro-asia_topic38563.html,patrick1v,
Amultart vs Mizutani Jun,amultart-vs-mizutani-jun_topic22101.html,Carryboy,
Equipment Overwhelms Me!,equipment-overwhelms-me_topic38392.html,mmerkel,
YEO jap and non-jap version,yeo-jap-and-nonjap-version_topic38561.html,mayuki24,
The Best Glue for your paddles,the-best-glue-for-your-paddles_topic38555.html,Phot0n,
VICTAS - JAPAN - Koji Matsush*ta,victas-japan-koji-matsushta_topic38527.html,Gr8GrZ,
BTY Mizutani Jun vs. Boll ZLC: Difference?,bty-mizutani-jun-vs-boll-zlc-difference_topic22459.html,LobbedYoud0wn,
BTY Jun Mizutani vs. Amultart,bty-jun-mizutani-vs-amultart_topic38325.html,JohnnyChop,
"Hammond Pro Beta, Narucross GS, Nittaku Kiley",hammond-pro-beta-narucross-gs-nittaku-kiley_topic28147.html,beeray1,
Dawei Genote S,dawei-genote-s_topic38520.html,Skyline,
Topic: The bat and rubbers Ma Long uses,topic-the-bat-and-rubbers-ma-long-uses_topic38544.html,beeray1,
New GD Superspin G3 rubbers,new-gd-superspin-g3-rubbers_topic38515.html,Carbon TT,
Best Rubber for Composite Jpen,best-rubber-for-composite-jpen_topic38536.html,hulkpens,
Yearly Clearance Sale at fastpaddle.com,yearly-clearance-sale-at-fastpaddle-com_topic38516.html,mon22,
"YEO, HK 655, HH 656",yeo-hk-655-hh-656_topic38519.html,tsanyc,
MIZUNO TABLE TENNIS,mizuno-table-tennis_topic38513.html,snake_eyes,
Palio's ESN Rubbers vs. The Others,palios-esn-rubbers-vs-the-others_topic38484.html,koshkin,
Adidas equipment reviews,adidas-equipment-reviews_topic38435.html,EZRO,
grip s review,grip-s-review_topic37135.html,chris.b40,
rubber for primorac carbon,rubber-for-primorac-carbon_topic38481.html,tomaca,
spinniest rubber  known to mankind,spinniest-rubber-known-to-mankind_topic5420.html,asyraf,
Need suggestions,need-suggestions_topic38487.html,in1sec,
Photino + Bryce,photino-bryce_topic38410.html,EZRO,
Butterfly blades: the big dillema,butterfly-blades-the-big-dillema_topic38450.html,qynthnghm,
Soft blade with hard rubber...,soft-blade-with-hard-rubber_topic38479.html,kidlat05,
Has The Nexy Lissom Failed ?,has-the-nexy-lissom-failed_topic38455.html,chris.b40,
Old School shoes,old-school-shoes_topic38482.html,t_retsila,
Mizuno shoes,mizuno-shoes_topic37411.html,patrick1v,
Foam sponges to apply glue,foam-sponges-to-apply-glue_topic38466.html,LOOPMEISTER,
(DHS) Hurricane King 655 blade,dhs-hurricane-king-655-blade_topic38457.html,chris.b40,
Giant Dragon TopENERGY Review.,giant-dragon-topenergy-review_topic38276.html,tsanyc,
Sealing BTY blades,sealing-bty-blades_topic38440.html,snake_eyes,
Jpenmaster Blade,jpenmaster-blade_topic38423.html,jpenmaster,
Joola Energy X-tra package,joola-energy-xtra-package_topic38448.html,bigrich,
Rubber Comparison,rubber-comparison_topic38288.html,TheRobot99,
Review: Xiom Vega Pro,review-xiom-vega-pro_topic31552.html,tomaca,
Yasaka Rakza 7 VS Xiom Vega Europe,yasaka-rakza-7-vs-xiom-vega-europe_topic38447.html,Pioneer,
Setup Replacement,setup-replacement_topic38426.html,2wingloop,
"Soft tensors? Roxon450, Macro Era 42.5, Sonex Gold",soft-tensors-roxon450-macro-era-42-5-sonex-gold_topic38366.html,Heimdallalso,
BTY price increase!!,bty-price-increase_topic38129.html,racquetsforsale,
Best Friendship rubber for chopping,best-friendship-rubber-for-chopping_topic38399.html,cheondo,
Alternative for Nittaku Moristo RS,alternative-for-nittaku-moristo-rs_topic32271.html,UHRO,
Some KOKUTAKU blades reviews needed,some-kokutaku-blades-reviews-needed_topic38368.html,chris.b40,
Please help to identify this Butterfly blade,please-help-to-identify-this-butterfly-blade_topic38409.html,johnny89atc,
New Galaxy V-series Blades: V11 to V16,new-galaxy-vseries-blades-v11-to-v16_topic35659.html,kidlat05,
Yinhe/Galaxy blade,yinhe-galaxy-blade_topic38375.html,Nori,
Need info abt ttrubberman !!!,need-info-abt-ttrubberman_topic35418.html,chris.b40,
Online stores that sell Darker blades,online-stores-that-sell-darker-blades_topic38376.html,haggisv,
Blue sponges - more dynamic,blue-sponges-more-dynamic_topic38390.html,glanden.zheng,
Joola Wing Fast vs Joola WING Passion Fast,joola-wing-fast-vs-joola-wing-passion-fast_topic38388.html,pingpongpaul,
Rubber Cement + Tenergy,rubber-cement-tenergy_topic37634.html,jt99sf,
Protecting 1ply hinoki blade,protecting-1ply-hinoki-blade_topic38391.html,JimT,
Rubber like Outlaw but with higher throw?,rubber-like-outlaw-but-with-higher-throw_topic38332.html,seguso,
"Timo Boll was using TBS @ 2008 Beijing, but why?",timo-boll-was-using-tbs-2008-beijing-but-why_topic38353.html,tsanyc,
paddle comparison?,paddle-comparison_topic38369.html,icontek,
Modern Defender Forehand Rubber,modern-defender-forehand-rubber_topic38346.html,Rizzelet,
old TG3 vs TG3 Neo vs TG3 blue sponge,old-tg3-vs-tg3-neo-vs-tg3-blue-sponge_topic36806.html,corsuse,
Rubber with viscaria,rubber-with-viscaria_topic38300.html,Jubasticow,
Donic F3 BigSlam: Shrunk and glue won't come off,donic-f3-bigslam-shrunk-and-glue-wont-come-off_topic38305.html,tsanyc,
Butterfly Solcion on Acoustic or HH?,butterfly-solcion-on-acoustic-or-hh_topic38364.html,wyatt,
Red rubber turned black,red-rubber-turned-black_topic38355.html,johnny89atc,
NEXY review: Demian,nexy-review-demian_topic31917.html,wasita,
Tamasu Butterfly's Terms & Conditions Final blow!,tamasu-butterflys-terms-conditions-final-blow_topic38297.html,tsanyc,
Energy Xtra vs Acuda S3 vs F3 Big Slam,energy-xtra-vs-acuda-s3-vs-f3-big-slam_topic38229.html,jackass22,
Best value for money brand?,best-value-for-money-brand_topic25329.html,nicefrog,
Used Equipment,used-equipment_topic38313.html,snake_eyes,
Rubber recommendations?,rubber-recommendations_topic38152.html,Pioneer,
Residual VOC left on blade???,residual-voc-left-on-blade_topic38318.html,Nori,
Light rubber for backhand,light-rubber-for-backhand_topic38319.html,cotdt,
relop attack,relop-attack_topic38341.html,friendship,
Tennis rackets vs Table tennis rackets?,tennis-rackets-vs-table-tennis-rackets_topic38224.html,pnachtwey,
Too good to be true??,too-good-to-be-true_topic38287.html,EpiCc,
Reactor rubbers and blades,reactor-rubbers-and-blades_topic38334.html,loboestep,
Thickness of your BH rubber for RPB?,thickness-of-your-bh-rubber-for-rpb_topic38322.html,rookies,
chinese rubber comparison?,chinese-rubber-comparison_topic38317.html,mon22,
blade for BW2,blade-for-bw2_topic38239.html,thethinker,
Cheapest place for buying Nitakku Shirts?,cheapest-place-for-buying-nitakku-shirts_topic38262.html,Kashuken,
IF ZLC with H3?,if-zlc-with-h3_topic38316.html,spidey,
Which booster works,which-booster-works_topic38220.html,beeray1,
Where to buy TT equipment in Guang Zhou,where-to-buy-tt-equipment-in-guang-zhou_topic38284.html,Hookshot,
What is a good hard bat??,what-is-a-good-hard-bat_topic38283.html,stiltt,
What rubbers to pair with CCY?,what-rubbers-to-pair-with-ccy_topic38295.html,Nori,
linear & lightweight rubber?,linear-lightweight-rubber_topic37027.html,Pioneer,
What are some good Beginner Blades?,what-are-some-good-beginner-blades_topic35375.html,cntcasey,
What equipment does Chuang Chih-Yuan use?,what-equipment-does-chuang-chihyuan-use_topic21270.html,Nori,
Where to buy TG2 blue sponge.,where-to-buy-tg2-blue-sponge_topic38278.html,vewglas,
Cheaper version of Cornilleau Pilot Advance,cheaper-version-of-cornilleau-pilot-advance_topic38242.html,Stavros,
Where to buy H2 Blue sponge or provincial?,where-to-buy-h2-blue-sponge-or-provincial_topic38258.html,corsuse,
Xiom VEGA PRO replacement,xiom-vega-pro-replacement_topic38263.html,Imago,
BTY Jun Mizutani,bty-jun-mizutani_topic38259.html,stiltt,
Promo Codes,promo-codes_topic38279.html,igorponger,
"Moombeam AN,ST,FL",moombeam-anstfl_topic38232.html,binhlt,
anyone tried TULPE blades before?,anyone-tried-tulpe-blades-before_topic17866.html,JasaPT,
Tackiest 729 rubber like H3?,tackiest-729-rubber-like-h3_topic38273.html,Carbon TT,
Can you boost the old rubbers or do you need....,can-you-boost-the-old-rubbers-or-do-you-need_topic37916.html,Imago,
Question for blade makers.,question-for-blade-makers_topic38268.html,Anton Chigurh,
re-glue,reglue_topic38247.html,snake_eyes,
L-size Nittaku Acoustic,lsize-nittaku-acoustic_topic38236.html,lestereugene,
Tenergy 25 FX Initial Thoughts,tenergy-25-fx-initial-thoughts_topic38171.html,Carbon TT,
Anybody use H2 Neo?,anybody-use-h2-neo_topic37961.html,FireHorse,
Tacky rubber question,tacky-rubber-question_topic38243.html,nicefrog,
fareastsports.com,fareastsports-com_topic28575.html,igorigor,
JSH using JSH blade again?,jsh-using-jsh-blade-again_topic38254.html,karabijntje,
Perfect Paddle Setup,perfect-paddle-setup_topic38189.html,Suqmaster2000,
nianmor rubber mass,nianmor-rubber-mass_topic38244.html,ns_n2,
Clippers and their differences,clippers-and-their-differences_topic38176.html,Tommy16,
GuoQui Kong Fu,guoqui-kong-fu_topic38044.html,rawrtje,
Ebenholz compared to Acoustic?,ebenholz-compared-to-acoustic_topic38225.html,vvk1,
Where can I find some Samba Ntec,where-can-i-find-some-samba-ntec_topic38230.html,Ciprian,
Chen Weixing long pips rubber,chen-weixing-long-pips-rubber_topic4263.html,haggisv,
Butterfly's first carbon jpen?,butterflys-first-carbon-jpen_topic28305.html,Speedstick,
Which company makes best TT rubbers?,which-company-makes-best-tt-rubbers_topic38106.html,tsanyc,
Black Power/Red Diamond vs NEO,black-power-red-diamond-vs-neo_topic35199.html,icontek,
Stiga Saive Original,stiga-saive-original_topic38199.html,hybermat,
Tibhar Lebesson,tibhar-lebesson_topic38001.html,doraemon,
Substitute to YEO.,substitute-to-yeo_topic38186.html,rand111,
rubber,rubber_topic38188.html,nesreen,
cpen to shakehand - blade suggestion,cpen-to-shakehand-blade-suggestion_topic38179.html,Antiq,
Need Review CTT Blades,need-review-ctt-blades_topic38145.html,Antiq,
Subtitutes for Tenergy 25?,subtitutes-for-tenergy-25_topic37616.html,BeaverMD,
Mind change after watching this video,mind-change-after-watching-this-video_topic38156.html,roundrobin,
Chinese durability ?,chinese-durability_topic38086.html,vvu.tee,
old stiga blade,old-stiga-blade_topic38154.html,Palatinus,
Xiom Sigma?,xiom-sigma_topic38144.html,Carbon TT,
Review: Donic Dotec Waldner Hinoki,review-donic-dotec-waldner-hinoki_topic37015.html,JimT,
LKT Black Power Golden Cake Sponge,lkt-black-power-golden-cake-sponge_topic36681.html,Skyline,
Black Friday Specials at the Teams,black-friday-specials-at-the-teams_topic38150.html,tsanyc,
New Poll: Most Promising Rubber Technology,new-poll-most-promising-rubber-technology_topic38120.html,wyatt,
Tibhar Grip-S sponges,tibhar-grips-sponges_topic38100.html,tomas.gt,
advise on gluing and ripples,advise-on-gluing-and-ripples_topic38049.html,benfb,
favorite shoes,favorite-shoes_topic37334.html,annie89,
Equipment used at WTTC,equipment-used-at-wttc_topic38142.html,cls2222,
"Galaxy copies ZLC, ZLF, ALC",galaxy-copies-zlc-zlf-alc_topic38127.html,VictorK,
Adrian Crisan,adrian-crisan_topic38113.html,Ndragon88,
Yinhe allwood OFF blade,yinhe-allwood-off-blade_topic38096.html,friendship,
Review:Nittaku Accoustic vs YEO,reviewnittaku-accoustic-vs-yeo_topic38093.html,Mithrra,
Rubber Advice,rubber-advice_topic38085.html,ludlow,
Anyone familiar with this table?,anyone-familiar-with-this-table_topic37970.html,myfault,
UK supplier of BTY 8001's ?,uk-supplier-of-bty-8001s_topic38118.html,bakethecake,
POLL Cancelled - see New Poll,poll-cancelled-see-new-poll_topic38111.html,Anton Chigurh,
The most recent equipment used by Chinese Pros,the-most-recent-equipment-used-by-chinese-pros_topic38082.html,chris.b40,
HK655  Changes,hk655-changes_topic38071.html,friendship,
Which $60 or less Cpen would you recommend?,which-60-or-less-cpen-would-you-recommend_topic38080.html,rookies,
A softer Timo Boll spirit,a-softer-timo-boll-spirit_topic38047.html,Jolan,
to be deleted please,to-be-deleted-please_topic38110.html,vutiendat1337,
Logic or Madness ?,logic-or-madness_topic38068.html,a23096713,
mizunos,mizunos_topic38041.html,Thaidog,
Anyone own a yinhe/galaxy V-2?,anyone-own-a-yinhe-galaxy-v2_topic38103.html,silverArc,
Giant Dragon Topenergy V1 and V2,giant-dragon-topenergy-v1-and-v2_topic38087.html,Carbon TT,
Original Keyshot: Pricing?,original-keyshot-pricing_topic38048.html,Pioneer,
hk 655 vs hh 656,hk-655-vs-hh-656_topic38089.html,Asaomi,
Where to get Timo's shirts?,where-to-get-timos-shirts_topic38061.html,Thomasson,
NEW Adidas blades & rubbers,new-adidas-blades-rubbers_topic34412.html,stoic,
LKT Transformer 1 (L-2010 or L-1010) vs. LKT 368,lkt-transformer-1-l2010-or-l1010-vs-lkt-368_topic38088.html,umibozuuu,
Tacky Rubber Loop Advice,tacky-rubber-loop-advice_topic38021.html,tpgh2k,
Friendship/729 Rubbers,friendship-729-rubbers_topic38019.html,rawrtje,
Is it ok to leave a bit of glue behind?,is-it-ok-to-leave-a-bit-of-glue-behind_topic38040.html,smackman,
Palio Thor's : China Sticky Tensor?,palio-thors-china-sticky-tensor_topic33362.html,Anton Chigurh,
Rubber sweat prevention,rubber-sweat-prevention_topic38030.html,plinum,
Xiom Vega Europe Gluing Help,xiom-vega-europe-gluing-help_topic38036.html,iamj8,
What's the best blade for Sriver EL?,whats-the-best-blade-for-sriver-el_topic37920.html,Stavros,
different rubber thickness - problem?,different-rubber-thickness-problem_topic38020.html,Anton Chigurh,
Donic Acuda S1,donic-acuda-s1_topic36334.html,debraj,
Old single ply paddle,old-single-ply-paddle_topic37954.html,rawrtje,
Butterfly price increase on Dec 1 for US,butterfly-price-increase-on-dec-1-for-us_topic38010.html,pnachtwey,
Problem with Tuning!,problem-with-tuning_topic37991.html,Asaomi,
Training balls in the Philippines??,training-balls-in-the-philippines_topic38004.html,patrick1v,
Poll:Reasonable price for Tenergy,pollreasonable-price-for-tenergy_topic37648.html,Pioneer,
[haggisv] Best of Brand series - TSP,haggisv-best-of-brand-series-tsp_topic37819.html,milan099,
need recommendation rubber for YEO,need-recommendation-rubber-for-yeo_topic37975.html,mhnh007,
How do you determine to change balls??,how-do-you-determine-to-change-balls_topic37999.html,popperlocker,
New player looking for good penhold paddle.,new-player-looking-for-good-penhold-paddle_topic33788.html,TT_haru,
Maze OFF with tacky rubbers?,maze-off-with-tacky-rubbers_topic37987.html,chronos,
Generic duffel bag or name brand TT bag?,generic-duffel-bag-or-name-brand-tt-bag_topic37892.html,RJTT,
Yasaka Extreme Speed,yasaka-extreme-speed_topic37990.html,Skyline,
Blade for tackie,blade-for-tackie_topic37888.html,DaHobbit,
Bought a H3 National from pingpongonline...,bought-a-h3-national-from-pingpongonline_topic37945.html,vanjr,
"""Palatinus - Esperanto"" ?",palatinus-esperanto_topic37575.html,tompy,
Satisfied,satisfied_topic37966.html,JohnnyChop,
Is the Neo Hurricane 3 fad over,is-the-neo-hurricane-3-fad-over_topic37941.html,friendship,
Ma Lin Soft Carbon rubber suggestions,ma-lin-soft-carbon-rubber-suggestions_topic37923.html,speedy,
Help me select new rubbers!,help-me-select-new-rubbers_topic37702.html,EZRO,
POLL:Vibrations in HH and HH656,pollvibrations-in-hh-and-hh656_topic37890.html,bowebj,
Switching back to inverted from short pips,switching-back-to-inverted-from-short-pips_topic37929.html,Baal,
L/F DHS Hurricane def blade,l-f-dhs-hurricane-def-blade_topic37925.html,Leatherback,
Haifu Shark III,haifu-shark-iii_topic37962.html,unagidon,
